Request Allowed Wait Time Used(%),Car flexibility (param.),Req. flexibility (param.),reqWaitTime,reqDis,Requests Flexibility Used
4.6472938,1.4,3,769435,16556625,0.046472938
0.0664312,1.5,1.1,10704,16112916,0.000664312
0.3391808,1.5,1.2,55634,16402460,0.003391808
0.6127325,1.5,1.3,101231,16521240,0.006127325
1.0300079,1.5,1.4,171565,16656668,0.010300079
1.2777341,1.5,1.5,212804,16654796,0.012777341
1.6734117,1.5,1.6,281051,16795090,0.016734117
1.9702042,1.5,1.7,331790,16840386,0.019702042
2.2214936,1.5,1.8,374690,16866580,0.022214936
2.3894117,1.5,1.9,403458,16885244,0.023894117
2.5855932,1.5,2,436512,16882470,0.025855932
2.7410896,1.5,2.1,462974,16890145,0.027410896
3.3211363,1.5,2.2,560566,16878741,0.033211363
3.2349079,1.5,2.3,547988,16939833,0.032349079
3.2575127,1.5,2.4,552720,16967547,0.032575127
3.4619111,1.5,2.5,587230,16962596,0.034619111
3.6370045,1.5,2.6,617979,16991428,0.036370045
3.8668751,1.5,2.7,654004,16912985,0.038668751
3.9557513,1.5,2.8,672428,16998743,0.039557513
3.7484448,1.5,2.9,635220,16946228,0.037484448
3.8058881,1.5,3,645861,16970047,0.038058881
0.3364156,1.1,1.1,31220,9280189,0.003364156
1.3146192,1.1,1.2,126704,9638076,0.013146192
2.2006053,1.1,1.3,221429,10062186,0.022006053
3.5694436,1.1,1.4,362729,10162060,0.035694436
4.3365083,1.1,1.5,447712,10324251,0.043365083
5.3051221,1.1,1.6,554339,10449128,0.053051221
6.0999282,1.1,1.7,643491,10549157,0.060999282
7.0066286,1.1,1.8,743973,10618131,0.070066286
7.8918573,1.1,1.9,846727,10729122,0.078918573
8.4318371,1.1,2,900339,10677851,0.084318371
9.2881188,1.1,2.1,996167,10725175,0.092881188
10.1508142,1.1,2.2,1097255,10809527,0.101508142
10.950446,1.1,2.3,1170687,10690770,0.10950446
11.5045626,1.1,2.4,1244173,10814605,0.115045626
11.8756805,1.1,2.5,1285379,10823624,0.118756805
12.3417667,1.1,2.6,1333695,10806354,0.123417667
12.887367,1.1,2.7,1397075,10840655,0.12887367
13.1029714,1.1,2.8,1422696,10857812,0.131029714
13.783408,1.1,2.9,1484192,10767961,0.13783408
13.7474181,1.1,3,1489873,10837475,0.137474181
0.1785354,1.2,1.1,19777,11077353,0.001785354
0.7507817,1.2,1.2,86173,11477771,0.007507817
1.4284779,1.2,1.3,165971,11618731,0.014284779
2.3895695,1.2,1.4,283691,11872055,0.023895695
2.9395788,1.2,1.5,349208,11879525,0.029395788
3.7737569,1.2,1.6,452200,11982754,0.037737569
4.3260607,1.2,1.7,522745,12083626,0.043260607
5.0237707,1.2,1.8,609894,12140164,0.050237707
5.5145072,1.2,1.9,669245,12136080,0.055145072
6.1798504,1.2,2,756562,12242400,0.061798504
6.3712773,1.2,2.1,779360,12232398,0.063712773
7.2619877,1.2,2.2,892659,12292213,0.072619877
7.78378,1.2,2.3,952475,12236664,0.0778378
7.9403077,1.2,2.4,972902,12252699,0.079403077
8.3977071,1.2,2.5,1038890,12371115,0.083977071
8.5041875,1.2,2.6,1047418,12316497,0.085041875
8.938851,1.2,2.7,1098412,12288067,0.08938851
9.405825,1.2,2.8,1160967,12343064,0.09405825
9.358236,1.2,2.9,1147052,12257139,0.09358236
9.393779,1.2,3,1155982,12305825,0.09393779
0.1517014,1.3,1.1,18395,12125793,0.001517014
0.6322983,1.3,1.2,78505,12415817,0.006322983
1.1564425,1.3,1.3,146182,12640663,0.011564425
1.8086661,1.3,1.4,231325,12789812,0.018086661
2.3890849,1.3,1.5,309885,12970866,0.023890849
3.0138906,1.3,1.6,390241,12948081,0.030138906
3.7463173,1.3,1.7,488852,13048868,0.037463173
4.0908317,1.3,1.8,538115,13154171,0.040908317
4.445979,1.3,1.9,583194,13117336,0.04445979
4.8368846,1.3,2,635529,13139222,0.048368846
5.2802848,1.3,2.1,693812,13139670,0.052802848
5.4965369,1.3,2.2,728951,13262005,0.054965369
6.2079621,1.3,2.3,826446,13312678,0.062079621
6.4355458,1.3,2.4,854667,13280412,0.064355458
6.9024133,1.3,2.5,910187,13186504,0.069024133
6.9612851,1.3,2.6,920820,13227730,0.069612851
6.9791044,1.3,2.7,921184,13199172,0.069791044
7.1016037,1.3,2.8,939068,13223323,0.071016037
7.4245112,1.3,2.9,985248,13270207,0.074245112
7.3446109,1.3,3,975727,13284938,0.073446109
0.1071983,1.4,1.1,13738,12815496,0.001071983
0.5585701,1.4,1.2,73416,13143561,0.005585701
0.9982282,1.4,1.3,132750,13298563,0.009982282
1.4796911,1.4,1.4,199991,13515726,0.014796911
1.9760466,1.4,1.5,267653,13544873,0.019760466
2.7293443,1.4,1.6,371633,13616201,0.027293443
2.8896646,1.4,1.7,397086,13741595,0.028896646
3.4683096,1.4,1.8,476477,13738018,0.034683096
3.9246983,1.4,1.9,539313,13741515,0.039246983
4.1606116,1.4,2,572775,13766606,0.041606116
4.5066879,1.4,2.1,620948,13778367,0.045066879
4.882965,1.4,2.2,676387,13851973,0.04882965
5.3021507,1.4,2.3,735947,13880160,0.053021507
5.4816499,1.4,2.4,761364,13889322,0.054816499
5.6388492,1.4,2.5,779690,13827112,0.056388492
5.5787036,1.4,2.6,776680,13922231,0.055787036
5.9116181,1.4,2.7,819439,13861501,0.059116181
6.0640037,1.4,2.8,840621,13862475,0.060640037
6.1885709,1.4,2.9,862275,13933346,0.061885709
6.2498071,1.4,3,866856,13870124,0.062498071
0.0979756,1.5,1.1,13126,13397213,0.000979756
0.5028015,1.5,1.2,68631,13649720,0.005028015
0.8999377,1.5,1.3,124369,13819734,0.008999377
1.4740792,1.5,1.4,206322,13996670,0.014740792
1.8498841,1.5,1.5,260739,14094883,0.018498841
2.3739501,1.5,1.6,334778,14102150,0.023739501
2.6423424,1.5,1.7,374965,14190629,0.026423424
3.0067597,1.5,1.8,428554,14253018,0.030067597
3.4654253,1.5,1.9,493621,14244168,0.034654253
3.4395407,1.5,2,488475,14201751,0.034395407
3.839186,1.5,2.1,548080,14275943,0.03839186
4.1799957,1.5,2.2,597710,14299297,0.041799957
4.5763905,1.5,2.3,654581,14303434,0.045763905
4.5572206,1.5,2.4,651755,14301590,0.045572206
4.843736,1.5,2.5,696205,14373306,0.04843736
4.8536155,1.5,2.6,696571,14351590,0.048536155
5.0315211,1.5,2.7,719449,14298837,0.050315211
5.1531984,1.5,2.8,738871,14338105,0.051531984
5.3819467,1.5,2.9,773846,14378552,0.053819467
5.5176246,1.5,3,789455,14307878,0.055176246
0.2951211,1.1,1.1,24326,8242717,0.002951211
1.1426044,1.1,1.2,98930,8658290,0.011426044
2.0474173,1.1,1.3,180912,8836108,0.020474173
3.2739949,1.1,1.4,297029,9072372,0.032739949
3.7472621,1.1,1.5,347880,9283578,0.037472621
5.0019913,1.1,1.6,469865,9393559,0.050019913
5.9310864,1.1,1.7,556398,9381047,0.059310864
6.8582163,1.1,1.8,648778,9459865,0.068582163
7.5666478,1.1,1.9,717382,9480843,0.075666478
7.8525126,1.1,2,741547,9443436,0.078525126
8.739551,1.1,2.1,837970,9588250,0.08739551
9.351024,1.1,2.2,898939,9613268,0.09351024
9.87741,1.1,2.3,949308,9610900,0.0987741
10.8912098,1.1,2.4,1057367,9708444,0.108912098
10.8774751,1.1,2.5,1042890,9587611,0.108774751
11.9642639,1.1,2.6,1151586,9625214,0.119642639
12.2083784,1.1,2.7,1172400,9603241,0.122083784
12.5077005,1.1,2.8,1207244,9652006,0.125077005
12.6572778,1.1,2.9,1216966,9614753,0.126572778
13.0405,1.1,3,1263113,9686078,0.130405
0.1703135,1.2,1.1,16915,9931686,0.001703135
0.8663766,1.2,1.2,88579,10224076,0.008663766
1.4493693,1.2,1.3,151413,10446820,0.014493693
2.2804138,1.2,1.4,240261,10535851,0.022804138
2.7128915,1.2,1.5,287701,10604958,0.027128915
3.6197808,1.2,1.6,385960,10662524,0.036197808
4.2267719,1.2,1.7,455724,10781845,0.042267719
4.6095025,1.2,1.8,500417,10856204,0.046095025
5.0650003,1.2,1.9,550816,10874945,0.050650003
5.709152,1.2,2,622076,10896119,0.05709152
6.2000518,1.2,2.1,678042,10936070,0.062000518
6.7851199,1.2,2.2,744233,10968605,0.067851199
7.3781859,1.2,2.3,805560,10918131,0.073781859
8.0260146,1.2,2.4,870705,10848535,0.080260146
7.8132292,1.2,2.5,855351,10947471,0.078132292
8.4443883,1.2,2.6,926541,10972269,0.084443883
8.8204716,1.2,2.7,969723,10994004,0.088204716
8.8887722,1.2,2.8,978666,11010137,0.088887722
9.1340604,1.2,2.9,1003282,10983965,0.091340604
9.488588,1.2,3,1037707,10936369,0.09488588
0.1214285,1.3,1.1,13148,10827774,0.001214285
0.5939497,1.3,1.2,65630,11049757,0.005939497
1.0620873,1.3,1.3,119183,11221582,0.010620873
1.7656462,1.3,1.4,200943,11380706,0.017656462
2.3588073,1.3,1.5,268770,11394318,0.023588073
3.1276981,1.3,1.6,363455,11620527,0.031276981
3.5164095,1.3,1.7,409686,11650691,0.035164095
3.948172,1.3,1.8,463390,11736824,0.03948172
4.5900802,1.3,1.9,535406,11664415,0.045900802
4.8923964,1.3,2,574583,11744408,0.048923964
5.4427335,1.3,2.1,637898,11720177,0.054427335
6.026597,1.3,2.2,711051,11798549,0.06026597
6.1894332,1.3,2.3,732435,11833636,0.061894332
6.6419472,1.3,2.4,787271,11853015,0.066419472
6.6798002,1.3,2.5,795699,11912018,0.066798002
7.1513862,1.3,2.6,843444,11794133,0.071513862
7.0952571,1.3,2.7,842498,11874101,0.070952571
7.2745083,1.3,2.8,857596,11789058,0.072745083
7.1066834,1.3,2.9,841522,11841276,0.071066834
7.677099,1.3,3,907560,11821653,0.07677099
0.0972826,1.4,1.1,11102,11412111,0.000972826
0.5312458,1.4,1.2,62204,11709081,0.005312458
0.9983896,1.4,1.3,118786,11897760,0.009983896
1.5733917,1.4,1.4,189464,12041757,0.015733917
2.0069238,1.4,1.5,241825,12049536,0.020069238
2.5127483,1.4,1.6,307280,12228841,0.025127483
2.8845951,1.4,1.7,352230,12210726,0.028845951
3.3740765,1.4,1.8,414574,12287036,0.033740765
3.9273548,1.4,1.9,481246,12253693,0.039273548
4.3839663,1.4,2,540490,12328790,0.043839663
4.5665,1.4,2.1,566285,12400854,0.045665
5.0427622,1.4,2.2,621185,12318348,0.050427622
5.3139573,1.4,2.3,657426,12371684,0.053139573
5.5864773,1.4,2.4,690069,12352489,0.055864773
5.8416645,1.4,2.5,723182,12379725,0.058416645
5.7841127,1.4,2.6,717021,12396387,0.057841127
6.073909,1.4,2.7,750805,12361150,0.06073909
6.1227786,1.4,2.8,757380,12369874,0.061227786
6.108934,1.4,2.9,758631,12418386,0.06108934
6.1196729,1.4,3,764360,12490210,0.061196729
0.1035538,1.5,1.1,12348,11924234,0.001035538
0.4773212,1.5,1.2,58217,12196609,0.004773212
0.8138542,1.5,1.3,99924,12277875,0.008138542
1.3484435,1.5,1.4,167572,12427069,0.013484435
1.8951208,1.5,1.5,237688,12542103,0.018951208
2.3508936,1.5,1.6,296620,12617330,0.023508936
2.4557127,1.5,1.7,310698,12652050,0.024557127
2.9427858,1.5,1.8,373885,12705138,0.029427858
3.2273184,1.5,1.9,409699,12694719,0.032273184
3.5627321,1.5,2,453685,12734188,0.035627321
3.7897893,1.5,2.1,485007,12797730,0.037897893
4.2587127,1.5,2.2,542905,12748101,0.042587127
4.5652556,1.5,2.3,581787,12743799,0.045652556
4.8604369,1.5,2.4,621900,12795146,0.048604369
4.8361163,1.5,2.5,618897,12797397,0.048361163
4.9568344,1.5,2.6,632805,12766313,0.049568344
5.2057434,1.5,2.7,667370,12819879,0.052057434
5.3687136,1.5,2.8,685093,12760841,0.053687136
5.2049343,1.5,2.9,664859,12773629,0.052049343
5.6242949,1.5,3,718785,12780002,0.056242949
0.2998263,1.1,1.1,22566,7526357,0.002998263
1.0430089,1.1,1.2,82871,7945378,0.010430089
1.9623476,1.1,1.3,160624,8185298,0.019623476
2.9929335,1.1,1.4,246224,8226845,0.029929335
3.4906694,1.1,1.5,293311,8402715,0.034906694
4.418057,1.1,1.6,378072,8557427,0.04418057
4.9629198,1.1,1.7,425139,8566308,0.049629198
5.9562821,1.1,1.8,512371,8602195,0.059562821
6.5019648,1.1,1.9,556815,8563796,0.065019648
6.8776335,1.1,2,599487,8716472,0.068776335
7.8402339,1.1,2.1,678596,8655303,0.078402339
8.0931241,1.1,2.2,701512,8668000,0.080931241
8.7712352,1.1,2.3,764018,8710495,0.087712352
9.2783011,1.1,2.4,808796,8717070,0.092783011
9.8931245,1.1,2.5,866416,8757759,0.098931245
10.1400368,1.1,2.6,892299,8799761,0.101400368
10.5768044,1.1,2.7,930075,8793535,0.105768044
10.9682524,1.1,2.8,951812,8677882,0.109682524
11.5597745,1.1,2.9,1011273,8748207,0.115597745
11.4762748,1.1,3,1007759,8781238,0.114762748
0.1726851,1.2,1.1,15467,8956764,0.001726851
0.7439659,1.2,1.2,68355,9187921,0.007439659
1.4293719,1.2,1.3,135154,9455482,0.014293719
1.973907,1.2,1.4,187826,9515443,0.01973907
2.6673563,1.2,1.5,257167,9641269,0.026673563
3.3803813,1.2,1.6,326758,9666306,0.033803813
3.6169245,1.2,1.7,353996,9787210,0.036169245
4.1589162,1.2,1.8,408490,9822030,0.041589162
4.7743768,1.2,1.9,468648,9815899,0.047743768
5.4227632,1.2,2,534451,9855695,0.054227632
5.7286261,1.2,2.1,565702,9875003,0.057286261
6.1533286,1.2,2.2,608338,9886324,0.061533286
6.4792413,1.2,2.3,639830,9875076,0.064792413
6.7141898,1.2,2.4,668804,9961053,0.067141898
7.0512871,1.2,2.5,701971,9955218,0.070512871
7.4203932,1.2,2.6,736523,9925660,0.074203932
7.6474402,1.2,2.7,758585,9919463,0.076474402
7.913705,1.2,2.8,791603,10002938,0.07913705
8.6169158,1.2,2.9,855427,9927299,0.086169158
8.5362197,1.2,3,848094,9935241,0.085362197
0.1148155,1.3,1.1,11240,9789623,0.001148155
0.5741306,1.3,1.2,57725,10054332,0.005741306
1.1142961,1.3,1.3,113794,10212187,0.011142961
1.6939473,1.3,1.4,175006,10331254,0.016939473
2.2012949,1.3,1.5,229115,10408192,0.022012949
2.5830615,1.3,1.6,269986,10452171,0.025830615
3.0413474,1.3,1.7,320328,10532437,0.030413474
3.5793074,1.3,1.8,377308,10541369,0.035793074
3.8210139,1.3,1.9,403732,10566096,0.038210139
4.2262458,1.3,2,445634,10544441,0.042262458
4.741945,1.3,2.1,500537,10555521,0.04741945
5.2986451,1.3,2.2,562393,10613902,0.052986451
5.4668918,1.3,2.3,580681,10621776,0.054668918
5.8758247,1.3,2.4,624062,10620841,0.058758247
6.0644976,1.3,2.5,643603,10612635,0.060644976
6.2763003,1.3,2.6,664686,10590411,0.062763003
6.0966116,1.3,2.7,648825,10642387,0.060966116
6.241973,1.3,2.8,667397,10692084,0.06241973
7.0475765,1.3,2.9,753090,10685801,0.070475765
6.6842964,1.3,3,710576,10630528,0.066842964
0.1090864,1.4,1.1,11220,10285425,0.001090864
0.5111787,1.4,1.2,53770,10518826,0.005111787
0.975188,1.4,1.3,104317,10697117,0.00975188
1.4693233,1.4,1.4,158369,10778363,0.014693233
1.9074353,1.4,1.5,206396,10820603,0.019074353
2.4853586,1.4,1.6,270464,10882293,0.024853586
2.6250072,1.4,1.7,286123,10899894,0.026250072
3.0411673,1.4,1.8,334465,10997915,0.030411673
3.249775,1.4,1.9,356821,10979868,0.03249775
3.7700032,1.4,2,414619,10997842,0.037700032
3.9834839,1.4,2.1,439667,11037248,0.039834839
4.4288912,1.4,2.2,491471,11096931,0.044288912
4.7033795,1.4,2.3,520436,11065150,0.047033795
4.9712023,1.4,2.4,550734,11078487,0.049712023
5.1811819,1.4,2.5,572801,11055412,0.051811819
5.2926854,1.4,2.6,587654,11103135,0.052926854
5.691775,1.4,2.7,633469,11129551,0.05691775
5.6167422,1.4,2.8,624137,11112082,0.056167422
5.9008443,1.4,2.9,656191,11120290,0.059008443
5.842442,1.4,3,648193,11094556,0.05842442
0.0950224,1.5,1.1,10127,10657491,0.000950224
0.4444084,1.5,1.2,48299,10868157,0.004444084
0.8592057,1.5,1.3,94958,11051835,0.008592057
1.3227931,1.5,1.4,147242,11131144,0.013227931
1.797558,1.5,1.5,202141,11245312,0.01797558
2.1857651,1.5,1.6,246414,11273581,0.021857651
2.333543,1.5,1.7,263025,11271487,0.02333543
2.7870256,1.5,1.8,315519,11320994,0.027870256
3.1321661,1.5,1.9,355744,11357763,0.031321661
3.6869014,1.5,2,418345,11346791,0.036869014
3.5752453,1.5,2.1,405908,11353291,0.035752453
4.0793129,1.5,2.2,465104,11401528,0.040793129
4.218742,1.5,2.3,479853,11374315,0.04218742
4.3014599,1.5,2.4,490245,11397177,0.043014599
4.5737004,1.5,2.5,522449,11422895,0.045737004
4.8244023,1.5,2.6,552283,11447698,0.048244023
4.8838461,1.5,2.7,557652,11418296,0.048838461
5.1229446,1.5,2.8,584733,11414002,0.051229446
5.1497193,1.5,2.9,589044,11438371,0.051497193
5.3267934,1.5,3,608305,11419722,0.053267934
0.2784665,1.1,1.1,22455,8063808,0.002784665
0.8659409,1.1,1.2,73115,8443417,0.008659409
1.6365293,1.1,1.3,140864,8607484,0.016365293
2.411163,1.1,1.4,211106,8755360,0.02411163
2.9912104,1.1,1.5,266111,8896432,0.029912104
3.9353134,1.1,1.6,350448,8905212,0.039353134
4.5690768,1.1,1.7,408368,8937648,0.045690768
4.9628406,1.1,1.8,447224,9011452,0.049628406
5.6190337,1.1,1.9,510795,9090442,0.056190337
6.1171837,1.1,2,553611,9050096,0.061171837
6.5668472,1.1,2.1,599168,9124135,0.065668472
7.4883539,1.1,2.2,684676,9143211,0.074883539
7.6592584,1.1,2.3,702442,9171149,0.076592584
8.6309968,1.1,2.4,792736,9184756,0.086309968
8.9959293,1.1,2.5,830075,9227229,0.089959293
9.544624,1.1,2.6,876871,9187067,0.09544624
9.4164709,1.1,2.7,868073,9218666,0.094164709
10.0897603,1.1,2.8,922486,9142794,0.100897603
10.5920004,1.1,2.9,971980,9176548,0.105920004
10.2648457,1.1,3,949346,9248517,0.102648457
0.135336,1.2,1.1,12788,9449073,0.00135336
0.6434651,1.2,1.2,62767,9754531,0.006434651
1.0433773,1.2,1.3,103506,9920285,0.010433773
1.7911126,1.2,1.4,179055,9996859,0.017911126
2.3059211,1.2,1.5,231290,10030265,0.023059211
2.8084988,1.2,1.6,285439,10163401,0.028084988
3.3041738,1.2,1.7,337441,10212568,0.033041738
3.9769114,1.2,1.8,406775,10228415,0.039769114
4.3310373,1.2,1.9,442512,10217229,0.043310373
4.7634739,1.2,2,490502,10297149,0.047634739
4.8302813,1.2,2.1,500686,10365566,0.048302813
5.5142297,1.2,2.2,569863,10334408,0.055142297
5.7621728,1.2,2.3,598898,10393614,0.057621728
6.2246456,1.2,2.4,643501,10337954,0.062246456
6.4022153,1.2,2.5,667462,10425485,0.064022153
6.8959995,1.2,2.6,714796,10365372,0.068959995
7.0272031,1.2,2.7,726531,10338836,0.070272031
7.3316186,1.2,2.8,756541,10318881,0.073316186
7.0368995,1.2,2.9,732576,10410494,0.070368995
7.476727,1.2,3,779396,10424294,0.07476727
0.0929167,1.3,1.1,9548,10275875,0.000929167
0.4949285,1.3,1.2,51942,10494849,0.004949285
0.9282604,1.3,1.3,99126,10678684,0.009282604
1.603265,1.3,1.4,173411,10816116,0.01603265
1.9003936,1.3,1.5,206526,10867538,0.019003936
2.3576773,1.3,1.6,256595,10883381,0.023576773
2.7776138,1.3,1.7,304466,10961423,0.027776138
3.1748086,1.3,1.8,348507,10977260,0.031748086
3.7394634,1.3,1.9,408660,10928306,0.037394634
3.8820148,1.3,2,428149,11029041,0.038820148
4.3153498,1.3,2.1,476167,11034262,0.043153498
5.1277574,1.3,2.2,568486,11086445,0.051277574
5.0774124,1.3,2.3,562181,11072195,0.050774124
5.3877776,1.3,2.4,598091,11100885,0.053877776
5.4760145,1.3,2.5,604212,11033791,0.054760145
5.6376892,1.3,2.6,623526,11059957,0.056376892
6.0810886,1.3,2.7,672585,11060273,0.060810886
5.9248171,1.3,2.8,656220,11075785,0.059248171
6.0529808,1.3,2.9,670719,11080805,0.060529808
6.0249094,1.3,3,668996,11103835,0.060249094
0.0855879,1.4,1.1,9198,10746841,0.000855879
0.4466444,1.4,1.2,48944,10958159,0.004466444
0.9037595,1.4,1.3,100110,11077062,0.009037595
1.4215506,1.4,1.4,159395,11212756,0.014215506
1.6782378,1.4,1.5,188212,11214859,0.016782378
2.1571357,1.4,1.6,244763,11346667,0.021571357
2.6322536,1.4,1.7,300725,11424621,0.026322536
2.7146783,1.4,1.8,310115,11423637,0.027146783
3.1381208,1.4,1.9,358624,11427986,0.031381208
3.3684205,1.4,2,385152,11434202,0.033684205
3.8642784,1.4,2.1,442592,11453419,0.038642784
4.2336946,1.4,2.2,483769,11426639,0.042336946
4.4742949,1.4,2.3,512312,11450117,0.044742949
4.7341151,1.4,2.4,543530,11481132,0.047341151
4.9046701,1.4,2.5,562893,11476674,0.049046701
4.8143833,1.4,2.6,557662,11583249,0.048143833
4.9909262,1.4,2.7,574873,11518363,0.049909262
5.3604099,1.4,2.8,618505,11538390,0.053604099
5.500545,1.4,2.9,633552,11517986,0.05500545
5.4804961,1.4,3,630658,11507316,0.054804961
0.0691544,1.5,1.1,7710,11148962,0.000691544
0.4124197,1.5,1.2,46744,11334084,0.004124197
0.8171863,1.5,1.3,93843,11483672,0.008171863
1.2609848,1.5,1.4,146189,11593240,0.012609848
1.6628872,1.5,1.5,193542,11638913,0.016628872
1.936358,1.5,1.6,226839,11714724,0.01936358
2.3223012,1.5,1.7,272008,11712865,0.023223012
2.7599376,1.5,1.8,324460,11756063,0.027599376
2.8731031,1.5,1.9,337876,11759968,0.028731031
3.1290577,1.5,2,369278,11801572,0.031290577
3.3890397,1.5,2.1,399567,11789977,0.033890397
3.5791371,1.5,2.2,422089,11793038,0.035791371
3.8637194,1.5,2.3,458565,11868486,0.038637194
4.1853127,1.5,2.4,497463,11885922,0.041853127
4.0965092,1.5,2.5,486347,11872230,0.040965092
4.4820442,1.5,2.6,531637,11861485,0.044820442
4.6379183,1.5,2.7,551324,11887316,0.046379183
4.7624039,1.5,2.8,564766,11858843,0.047624039
4.6846966,1.5,2.9,557351,11897270,0.046846966
4.8044628,1.5,3,570228,11868715,0.048044628
